Period End Date,Non-Cash Items,"Issuance (Retirement) of Debt, Net",Capital Expenditures,Other Liabilities,Other Financing Cash Flow,Other Investing Cash Flow,Net Change in Cash,Depreciation/Depletion,Cash Interest Paid,Changes in Working Capital,Depreciation,Cash from Financing Activities,Long Term Debt Reduction,Other Operating Cash Flow,Sale of Fixed Assets,Other Assets,Financing Cash Flow Items,Accounts Receivable,Purchase of Fixed Assets,Unusual Items,Sale/Maturity of Investment,Net Cash - Beginning Balance,"Lease liability Reduced, Supplemental",Cash from Operating Activities,Net Cash - Ending Balance,Cash from Investing Activities,Net Income/Starting Line,"Long Term Debt, Net","Other Investing Cash Flow Items, Total",Cash Taxes Paid,Net Changes in Working Capital,Free Cash Flow,Other Non-Cash Items,Company name,Fraud
31-Mar-2022 ,11469.0,-32992.0,-4348.0,51129.0,0.0,215.0,-68310.0,18949.0,5090.0,-81853.0,18949.0,-32992.0,-8737.0,-9881.0,8.0,-6661.0,0.0,47213.0,-4313.0,292.0,0.0,126879.0,-3232.0,-31194.0,58569.0,-4125.0,20192.0,-8737.0,223.0,4790.0,-71972.0,-35541.0,11177.0,AKR,0
30-Jun-2022 ,23524.0,-42821.0,-9039.0,58242.0,0.0,300.0,-54788.0,37879.0,9575.0,-78393.0,37879.0,-86963.0,-17324.0,-21073.0,1653.0,-8160.0,0.0,-62281.0,-8883.0,-820.0,0.0,126879.0,-6314.0,39261.0,72091.0,-7086.0,56165.0,-17324.0,1953.0,11498.0,-57320.0,30222.0,24343.0,AKR,0
30-Sep-2022 ,40587.0,83292.0,-37460.0,34693.0,0.0,300.0,-39049.0,58190.0,15199.0,-230249.0,58190.0,39150.0,-30188.0,-28516.0,2014.0,-19238.0,0.0,-86698.0,-37278.0,-1105.0,0.0,126879.0,-13673.0,-43052.0,87831.0,-35147.0,88307.0,-8851.0,2314.0,13317.0,-201733.0,-80512.0,41693.0,AKR,0
31-Dec-2022 ,63104.0,-27558.0,-65553.0,6275.0,0.0,503.0,-37790.0,78045.0,22239.0,-185744.0,78045.0,-93772.0,-39535.0,-43311.0,4988.0,13046.0,0.0,-106695.0,-54350.0,-54.0,0.0,126879.0,-17515.0,116045.0,89089.0,-60063.0,160492.0,-18199.0,5490.0,17169.0,-142432.0,50492.0,63158.0,AKR,0
31-Mar-2023 ,15991.0,112503.0,-25229.0,-7428.0,0.0,44.0,-8525.0,19372.0,5693.0,-184976.0,19372.0,112503.0,-9408.0,-7919.0,75.0,1314.0,0.0,-172157.0,-21689.0,-88.0,0.0,89089.0,-3903.0,-95918.0,80564.0,-25110.0,53614.0,-9408.0,119.0,2226.0,-177057.0,-121147.0,16079.0,AKR,0
30-Jun-2023 ,34920.0,79873.0,-46049.0,14629.0,0.0,287.0,10754.0,39474.0,13460.0,-104497.0,39474.0,13654.0,-18897.0,-36395.0,94.0,-13987.0,0.0,-11310.0,-36164.0,-2642.0,0.0,89089.0,-7887.0,42767.0,99843.0,-45668.0,72492.0,-18897.0,381.0,22935.0,-68102.0,-3281.0,37562.0,AKR,0
30-Sep-2023 ,64833.0,46673.0,-83308.0,-9386.0,0.0,287.0,14483.0,58715.0,20487.0,-137308.0,58715.0,-19546.0,-27640.0,-57456.0,406.0,-15838.0,0.0,-34760.0,-71318.0,-1889.0,0.0,89089.0,-11125.0,116644.0,103572.0,-82615.0,129371.0,-7640.0,693.0,36969.0,-79852.0,33336.0,66722.0,AKR,0
31-Dec-2023 ,88423.0,-8368.0,-120031.0,-12527.0,0.0,563.0,172285.0,77647.0,27903.0,-716.0,77647.0,-96660.0,-38140.0,-76624.0,676.0,-1260.0,0.0,21579.0,-106994.0,-1281.0,0.0,89089.0,-14455.0,387737.0,261374.0,-118792.0,220677.0,-18140.0,1239.0,39851.0,75908.0,267706.0,89704.0,AKR,0
31-Mar-2024 ,17309.0,20065.0,-24866.0,2018.0,0.0,0.0,-54173.0,18672.0,5750.0,-125636.0,18672.0,20065.0,-9330.0,-8348.0,648.0,-1636.0,0.0,-6083.0,-24777.0,-99.0,0.0,261374.0,-3135.0,-50020.0,207202.0,-24218.0,38960.0,-9330.0,648.0,2597.0,-117288.0,-74886.0,17408.0,AKR,0
30-Jun-2024 ,41486.0,47594.0,-32603.0,46068.0,0.0,762.0,-163979.0,37348.0,12310.0,-243705.0,37348.0,-47691.0,-18942.0,-45232.0,648.0,-21009.0,0.0,-89994.0,-32349.0,1529.0,0.0,261374.0,-6552.0,-85094.0,97395.0,-31194.0,78421.0,-18942.0,1409.0,32922.0,-198473.0,-117698.0,39957.0,AKR,0
31-Mar-2018 ,189592.0,-57603.0,-58401.0,630.0,-122859.0,0.0,-365.0,117491.0,122859.0,-43089.0,117491.0,-180461.0,-258594.0,11.0,0.0,-430.0,-122859.0,27450.0,-58401.0,0.0,0.0,5265.0,0.0,369092.0,4901.0,-188996.0,89129.0,-226944.0,-130594.0,0.0,-43100.0,310691.0,189592.0,ACE,0
30-Jun-2018 ,228617.0,-281168.0,-153755.0,314.0,-234516.0,0.0,-14162.0,232974.0,229516.0,-73677.0,232974.0,-515684.0,-587291.0,419.0,0.0,-1580.0,-234516.0,3215.0,-153039.0,2328.0,0.0,5265.0,0.0,751358.0,-8896.0,-249836.0,331497.0,-451206.0,-96081.0,1160.0,-74096.0,597603.0,226289.0,ACE,0
30-Sep-2018 ,372214.0,-474463.0,-313002.0,58.0,-348764.0,0.0,21829.0,350416.0,343764.0,42379.0,350416.0,-823227.0,-890232.0,-2297.0,10730.0,-1992.0,-348764.0,-12901.0,-312286.0,1704.0,0.0,5265.0,0.0,1263243.0,27094.0,-418187.0,450300.0,-601911.0,-105185.0,3876.0,44676.0,950241.0,370509.0,ACE,0
31-Dec-2018 ,541615.0,-738118.0,-334209.0,1225.0,-459154.0,-25644.0,99231.0,467574.0,454154.0,61900.0,467574.0,-1197272.0,-2620550.0,-1747.0,10730.0,-278.0,-459154.0,-3051.0,-333198.0,30725.0,0.0,5265.0,0.0,1697150.0,104496.0,-400647.0,562095.0,-813261.0,-66438.0,4963.0,63647.0,1362941.0,510889.0,ACE,0
31-Mar-2019 ,154388.0,-227945.0,-25855.0,2289.0,-104392.0,0.0,-34346.0,115736.0,104392.0,35482.0,115736.0,-332337.0,-305069.0,-1003.0,0.0,-979.0,-104392.0,37116.0,-25795.0,14673.0,0.0,104496.0,-101.0,449318.0,70151.0,-151327.0,127715.0,-283341.0,-125471.0,1003.0,36485.0,423463.0,139716.0,ACE,0
30-Jun-2019 ,312946.0,-447784.0,-198696.0,4045.0,-207260.0,0.0,-57946.0,231255.0,207260.0,-68456.0,231255.0,-655044.0,-514472.0,-793.0,0.0,-245.0,-207260.0,-19603.0,-130118.0,15297.0,0.0,104496.0,-202.0,838399.0,46550.0,-241300.0,330650.0,-438389.0,-42605.0,2537.0,-67664.0,639703.0,297649.0,ACE,0
30-Sep-2019 ,430766.0,-490605.0,-373488.0,3014.0,-308432.0,0.0,-75353.0,349446.0,307732.0,-250852.0,349446.0,-799037.0,-721422.0,-4016.0,0.0,-745.0,-308432.0,-1538.0,-285280.0,17598.0,0.0,104496.0,-303.0,1135409.0,29143.0,-411725.0,559872.0,-597061.0,-38238.0,5760.0,-246837.0,761921.0,413167.0,ACE,0
31-Dec-2019 ,525337.0,-4828674.0,-634254.0,3543.0,-401388.0,0.0,-32576.0,469338.0,399248.0,-246260.0,469338.0,-825055.0,-4811388.0,-1690.0,0.0,-11773.0,-401388.0,18626.0,-531547.0,7681.0,1128.0,104496.0,-403.0,1618597.0,71920.0,-826117.0,812393.0,-4687027.0,-191863.0,7998.0,-244569.0,984343.0,517656.0,ACE,0
31-Mar-2020 ,-126564.0,-419325.0,-268470.0,-3789.0,-24254.0,188888.0,80507.0,122258.0,23714.0,-51991.0,122258.0,-443579.0,-520526.0,-1265.0,0.0,-13003.0,-24254.0,-6513.0,-140138.0,-42226.0,86.0,71920.0,-656.0,603582.0,152427.0,-79496.0,648347.0,-340526.0,188975.0,1622.0,-50726.0,335112.0,-84338.0,ACE,0
30-Jun-2020 ,36996.0,39492.0,-726776.0,26211.0,-57097.0,239960.0,204792.0,243001.0,46364.0,-152254.0,243001.0,-322239.0,-659308.0,-1843.0,0.0,-10102.0,-57097.0,-1697.0,-210221.0,14638.0,86.0,71920.0,-1741.0,1034423.0,276713.0,-507392.0,883580.0,70692.0,219384.0,2707.0,-150411.0,307647.0,22358.0,ACE,0
30-Sep-2020 ,23004.0,603449.0,-1004225.0,-4673.0,-85784.0,-91874.0,514487.0,370883.0,70401.0,-229002.0,370883.0,212625.0,-1089612.0,-18555.0,0.0,-2717.0,-85784.0,91269.0,-282576.0,4947.0,134.0,71920.0,-2732.0,1502360.0,586408.0,-1200498.0,1302798.0,737430.0,-196273.0,19611.0,-210446.0,498135.0,18056.0,ACE,0
31-Dec-2020 ,140873.0,573780.0,-1524338.0,1970.0,-107831.0,-21229.0,410972.0,494530.0,92447.0,-337989.0,494530.0,160910.0,-1278378.0,-24825.0,5343.0,-3083.0,-107831.0,115123.0,-655363.0,23160.0,299.0,71920.0,-3800.0,1894521.0,482893.0,-1644459.0,1550247.0,575861.0,-120120.0,26438.0,-313163.0,370183.0,117713.0,ACE,0
31-Mar-2021 ,-42835.0,614181.0,-523526.0,-2478.0,-28807.0,-232626.0,258971.0,139930.0,28807.0,-57478.0,139930.0,585373.0,-200181.0,-10325.0,0.0,16594.0,-28807.0,28307.0,-523526.0,-6847.0,27547.0,482893.0,-559.0,450748.0,741864.0,-777150.0,388934.0,712481.0,-253625.0,10479.0,-47153.0,-72778.0,-35988.0,ACE,0
30-Jun-2021 ,-21192.0,853737.0,-962026.0,-2452.0,-33055.0,-201974.0,136057.0,283089.0,60555.0,-372876.0,283089.0,637784.0,-329024.0,-29764.0,0.0,-14418.0,-33055.0,-222586.0,-953781.0,-10495.0,92.0,482893.0,-628.0,710724.0,618949.0,-1212452.0,777223.0,793637.0,-250426.0,30532.0,-343112.0,-251302.0,-10697.0,ACE,0
30-Sep-2021 ,-63670.0,707216.0,-1574829.0,-3978.0,-58610.0,-220084.0,-86766.0,427579.0,92638.0,-362767.0,427579.0,465402.0,-464345.0,-45815.0,0.0,-243.0,-58610.0,-214299.0,-1565613.0,-11780.0,92.0,482893.0,-1385.0,1291197.0,396126.0,-1843365.0,1223256.0,783316.0,-268536.0,46590.0,-316952.0,-283632.0,-51890.0,ACE,0
31-Dec-2021 ,-8760.0,842438.0,-1789914.0,-4421.0,-106363.0,-158012.0,407856.0,578052.0,126093.0,-397730.0,578052.0,552868.0,-598995.0,-53995.0,0.0,-310.0,-106363.0,-251453.0,-1776116.0,-2151.0,99.0,482893.0,-1471.0,1868649.0,890749.0,-2013661.0,1607935.0,893238.0,-223747.0,55657.0,-343736.0,78734.0,-6610.0,ACE,0
31-Mar-2022 ,45102.0,-313362.0,-452493.0,-16848.0,-31663.0,8896.0,-326871.0,155466.0,31663.0,-106208.0,155466.0,-345025.0,-198362.0,-4136.0,0.0,-245.0,-31663.0,-97698.0,-450998.0,3087.0,48.0,890749.0,-783.0,461704.0,563878.0,-443550.0,344932.0,-198362.0,8944.0,4337.0,-102072.0,9211.0,42015.0,ACE,0
30-Jun-2022 ,-9506.0,250983.0,-696086.0,-19177.0,-71069.0,-100689.0,62012.0,315724.0,61108.0,-249410.0,315724.0,-23435.0,-393517.0,-22181.0,1583.0,-249.0,-71069.0,-36571.0,-688982.0,2705.0,74.0,890749.0,-1088.0,880565.0,952761.0,-795118.0,778825.0,322483.0,-99032.0,22956.0,-227229.0,184479.0,-12211.0,ACE,0
30-Sep-2022 ,-74058.0,-62968.0,-1064741.0,-23643.0,-98994.0,105765.0,-79518.0,476208.0,93983.0,-409698.0,476208.0,-378550.0,-569468.0,-42739.0,1583.0,-1663.0,-98994.0,-257264.0,-1057558.0,15421.0,310.0,890749.0,-2208.0,1256114.0,811230.0,-957083.0,1196167.0,146532.0,107658.0,43857.0,-366959.0,191373.0,-89479.0,ACE,0
31-Dec-2022 ,124932.0,299225.0,-1813698.0,-24008.0,-132401.0,38023.0,-461644.0,639483.0,129070.0,-706520.0,639483.0,-210110.0,-744861.0,-51181.0,1583.0,-1408.0,-132401.0,-335960.0,-1806436.0,31287.0,405.0,890749.0,-2770.0,1522153.0,429104.0,-1773687.0,1374195.0,117225.0,40011.0,53260.0,-655339.0,-291545.0,93646.0,ACE,0
31-Mar-2023 ,79824.0,-89211.0,-486793.0,-414.0,-47404.0,-60842.0,-145853.0,161623.0,47404.0,81772.0,161623.0,-231053.0,-207711.0,-10493.0,0.0,-31.0,-47404.0,177012.0,-486572.0,14155.0,75.0,429104.0,-1112.0,632760.0,283251.0,-547560.0,287004.0,-207711.0,-60767.0,10493.0,92265.0,145967.0,65669.0,ACE,0
30-Jun-2023 ,70320.0,59041.0,-1060962.0,3019.0,-94313.0,-79119.0,-141401.0,327829.0,91813.0,54891.0,327829.0,-129711.0,-377007.0,-33633.0,0.0,-11.0,-94313.0,199352.0,-1060650.0,16599.0,739.0,429104.0,-1610.0,1127652.0,287703.0,-1139342.0,629505.0,284541.0,-78380.0,35356.0,88524.0,66690.0,53721.0,ACE,0
30-Sep-2023 ,81872.0,-238759.0,-1422969.0,-1094.0,-141150.0,-90162.0,-234150.0,500411.0,140630.0,126974.0,500411.0,-474354.0,-677807.0,-55791.0,0.0,-234.0,-141150.0,183884.0,-1422657.0,17104.0,1150.0,429104.0,-2997.0,1752184.0,194955.0,-1511980.0,975227.0,-16259.0,-89011.0,57515.0,182765.0,329215.0,64768.0,ACE,0
31-Dec-2023 ,264038.0,628484.0,-1771168.0,732.0,-144640.0,-47450.0,751531.0,668597.0,188065.0,22410.0,668597.0,389400.0,-961714.0,-52496.0,596.0,-1427.0,-144640.0,204870.0,-1770596.0,46354.0,1776.0,429104.0,-3707.0,2178377.0,1180635.0,-1816246.0,1133014.0,979984.0,-45078.0,56625.0,74906.0,407210.0,217683.0,ACE,0
31-Mar-2024 ,-38086.0,-325263.0,-625887.0,1224.0,-66937.0,-38424.0,-499108.0,171773.0,60592.0,94485.0,171773.0,-392200.0,-290656.0,-11895.0,604.0,-296.0,-66937.0,-91042.0,-625195.0,-10809.0,3397.0,1180635.0,-1116.0,553400.0,681527.0,-660309.0,302603.0,-290656.0,-34423.0,11906.0,106380.0,-72486.0,-27277.0,ACE,0
30-Jun-2024 ,28248.0,721993.0,-2360477.0,1230.0,-117353.0,-46237.0,-770467.0,358007.0,127638.0,46031.0,358007.0,604640.0,-679308.0,-33494.0,8204.0,-893.0,-117353.0,-218037.0,-2350220.0,-2788.0,4217.0,1180635.0,-1817.0,1019186.0,410168.0,-2394294.0,541489.0,617993.0,-33817.0,36462.0,79525.0,-1341291.0,31036.0,ACE,0
31-Mar-2021 ,43700.0,447143.0,-79163.0,169.0,-24488.0,0.0,416508.0,100890.0,24488.0,-344232.0,100890.0,422655.0,-163252.0,-1124.0,0.0,22417.0,-24488.0,208971.0,-79163.0,818.0,0.0,157149.0,-1562.0,73016.0,573657.0,-79163.0,272658.0,-99252.0,0.0,1124.0,-343108.0,-6147.0,50961.0,BBGI,0
30-Jun-2021 ,72475.0,503795.0,-215181.0,-3114.0,-169276.0,19736.0,416754.0,204223.0,49357.0,-291129.0,204223.0,233239.0,-289455.0,-111219.0,1495.0,22416.0,-169276.0,473494.0,-215181.0,273.0,0.0,157149.0,-3815.0,407467.0,573903.0,-223952.0,421898.0,1173545.0,-8771.0,111219.0,-179910.0,192286.0,94476.0,BBGI,0
30-Sep-2021 ,-401039.0,76562.0,-357902.0,-2100.0,-187594.0,79355.0,844653.0,310364.0,67675.0,161937.0,310364.0,-212312.0,-453185.0,-144853.0,1495.0,11333.0,-187594.0,801723.0,-357902.0,-611354.0,234857.0,157149.0,-5855.0,1129162.0,1001802.0,-72197.0,1057900.0,1062815.0,285705.0,144853.0,306790.0,771260.0,253334.0,BBGI,0
31-Dec-2021 ,-392704.0,-522380.0,-484331.0,625.0,-325631.0,80881.0,226460.0,413698.0,100149.0,533196.0,413698.0,-1349347.0,-586396.0,-143479.0,2098.0,9087.0,-325631.0,88686.0,-478195.0,-611052.0,234857.0,157149.0,-15116.0,1742373.0,383608.0,-166567.0,1188184.0,927060.0,317764.0,143479.0,676675.0,1258042.0,261046.0,BBGI,0
31-Mar-2022 ,44852.0,-290343.0,-81442.0,2108.0,-13666.0,63.0,2842488.0,101842.0,13666.0,-460148.0,101842.0,4160226.0,-174033.0,-1819.0,59.0,6686.0,-13666.0,564633.0,-81442.0,149.0,0.0,383608.0,-2043.0,-116418.0,3226096.0,-1201320.0,197036.0,-70033.0,-1119878.0,1819.0,-458329.0,-197860.0,43828.0,BBGI,0
30-Jun-2022 ,110895.0,-951464.0,-199954.0,-4660.0,-46079.0,14708.0,1210082.0,206612.0,46079.0,-388646.0,206612.0,3249793.0,-308654.0,-26562.0,70.0,6412.0,-46079.0,635364.0,-199954.0,405.0,0.0,383608.0,-4214.0,95465.0,1593690.0,-2135176.0,166604.0,-196154.0,-1935222.0,26562.0,-362084.0,-104489.0,107094.0,BBGI,0
30-Sep-2022 ,104089.0,-904624.0,-306026.0,-4487.0,-58554.0,15850.0,1453259.0,313015.0,58554.0,-13755.0,313015.0,3211875.0,-459314.0,-29926.0,85.0,17702.0,-58554.0,801648.0,-306026.0,1243.0,0.0,383608.0,-6384.0,481475.0,1836867.0,-2240091.0,78126.0,-149314.0,-1934065.0,29926.0,16171.0,175449.0,96575.0,BBGI,0
31-Dec-2022 ,93235.0,2562530.0,-387566.0,-4708.0,-90337.0,22442.0,1030614.0,421641.0,90337.0,-148876.0,421641.0,2183011.0,-1471509.0,-30198.0,85.0,-21875.0,-90337.0,18589.0,0.0,1959.0,0.0,383608.0,-394629.0,462843.0,1414223.0,-1615239.0,96844.0,3291227.0,-1227673.0,30198.0,-118678.0,75277.0,83335.0,BBGI,0
31-Mar-2023 ,11064.0,677794.0,-50148.0,-48.0,-14665.0,7807.0,1098636.0,112494.0,14665.0,-739662.0,112494.0,663129.0,-175593.0,-405.0,0.0,-638.0,-14665.0,391288.0,-50148.0,297.0,0.0,1414223.0,-2103.0,-642152.0,2512859.0,1077659.0,-26048.0,-175593.0,1127807.0,405.0,-739257.0,-692300.0,6779.0,BBGI,0
30-Jun-2023 ,29217.0,335196.0,-96704.0,-16886.0,-158280.0,34144.0,1068105.0,230272.0,41531.0,-317535.0,230272.0,104616.0,-428191.0,-5357.0,0.0,-869.0,-158280.0,740678.0,-96704.0,2272.0,0.0,1414223.0,-4251.0,-93951.0,2482328.0,1057440.0,-35905.0,-428191.0,1154144.0,5357.0,-312178.0,-190655.0,20347.0,BBGI,0
30-Sep-2023 ,47222.0,-175161.0,-178237.0,-10.0,-177283.0,36550.0,907076.0,350599.0,60534.0,117079.0,350599.0,-424744.0,-698548.0,-15137.0,0.0,46448.0,-177283.0,739572.0,-178237.0,3412.0,0.0,1414223.0,-6498.0,503507.0,2321299.0,828313.0,-11393.0,-698548.0,1006550.0,15137.0,132216.0,325270.0,34627.0,BBGI,0
31-Dec-2023 ,65776.0,-351822.0,-218390.0,-1166.0,-194386.0,46659.0,846114.0,469238.0,77637.0,180253.0,469238.0,-618508.0,-885208.0,-16503.0,580.0,42892.0,-194386.0,12175.0,-218390.0,5967.0,0.0,1414223.0,-8708.0,815773.0,2260336.0,648849.0,100506.0,-885208.0,867239.0,16503.0,196756.0,597383.0,48868.0,BBGI,0
31-Mar-2024 ,24939.0,525822.0,-20533.0,614.0,-9541.0,2769.0,-428468.0,118686.0,9541.0,-1012677.0,118686.0,516281.0,-124178.0,-666.0,0.0,418.0,-9541.0,-560168.0,-20533.0,276.0,0.0,2260336.0,-2228.0,-726985.0,1831868.0,-217764.0,142067.0,-124178.0,-197231.0,666.0,-1012011.0,-747518.0,22570.0,BBGI,0
30-Jun-2024 ,35519.0,933897.0,-44272.0,511.0,-74954.0,16506.0,-454076.0,238680.0,38640.0,-1290741.0,238680.0,786644.0,-1036103.0,-12014.0,0.0,998.0,-74954.0,-720806.0,-44272.0,410.0,0.0,2260336.0,-4453.0,-812954.0,1806260.0,-427766.0,203588.0,-1036103.0,-383494.0,12014.0,-1278727.0,-857226.0,29518.0,BBGI,0
31-Mar-2015 ,47298.0,-220994.0,-9421.0,-28490.0,-67240.0,748.0,445623.0,117710.0,67240.0,96396.0,117710.0,-288233.0,-220994.0,-103.0,0.0,-8.0,-67240.0,121363.0,-9421.0,0.0,0.0,1748254.0,0.0,808042.0,2193878.0,-74185.0,546638.0,-220994.0,-64764.0,103.0,96499.0,798621.0,47298.0,BCPG,0
30-Jun-2015 ,95211.0,-220154.0,-22183.0,-27027.0,-134838.0,6885.0,1168482.0,236930.0,134838.0,129708.0,236930.0,-699223.0,-221128.0,-3425.0,0.0,139.0,-134838.0,96218.0,-22183.0,0.0,311111.0,1748254.0,0.0,1571892.0,2916736.0,295812.0,1110042.0,-220154.0,317996.0,3425.0,133133.0,1549709.0,95211.0,BCPG,0
30-Sep-2015 ,143917.0,-443432.0,-26464.0,-28686.0,-166920.0,10260.0,1631411.0,357433.0,166920.0,89284.0,357433.0,-1182429.0,-443432.0,-4987.0,0.0,218.0,-166920.0,125251.0,-26464.0,0.0,608278.0,1748254.0,0.0,2221767.0,3379666.0,592074.0,1631134.0,-443432.0,618538.0,4987.0,94271.0,2195303.0,143917.0,BCPG,0
31-Dec-2015 ,207934.0,2520792.0,-31754.0,-266.0,-204092.0,-2285666.0,-773635.0,477991.0,204092.0,-3015427.0,477991.0,5204315.0,-441208.0,-3066729.0,0.0,509.0,-204092.0,27818.0,-31754.0,0.0,608278.0,1748254.0,0.0,-182131.0,974619.0,-5794245.0,2147371.0,-231208.0,-5762491.0,4824.0,51301.0,-213885.0,207934.0,BCPG,0
31-Mar-2016 ,-119069.0,-1524931.0,-397568.0,-6758.0,-82887.0,661.0,691692.0,144363.0,82887.0,-262149.0,144363.0,1692181.0,-3074404.0,-1788.0,0.0,3417.0,-82887.0,-48785.0,-397568.0,103.0,0.0,974619.0,0.0,375670.0,1666310.0,-1359643.0,612525.0,-2814931.0,-962075.0,1788.0,-260361.0,-21898.0,-119171.0,BCPG,0
30-Jun-2016 ,-194411.0,-1016825.0,-759307.0,-6192.0,-249250.0,4199.0,1240120.0,290168.0,249250.0,-260235.0,290168.0,2033926.0,-7688385.0,-13561.0,0.0,-35364.0,-249250.0,24170.0,-619431.0,105.0,0.0,974619.0,0.0,902965.0,2214739.0,-1717845.0,1067443.0,-1722455.0,-958537.0,13561.0,-246674.0,143657.0,-194516.0,BCPG,0
30-Sep-2016 ,-116940.0,1183573.0,-1680895.0,-6043.0,-337061.0,4394.0,8844284.0,448956.0,337061.0,-225071.0,448956.0,9917416.0,-7797589.0,-13818.0,0.0,-74655.0,-337061.0,-31375.0,-1537540.0,108.0,0.0,974619.0,0.0,1534626.0,9818903.0,-2639237.0,1427681.0,430090.0,-958342.0,13818.0,-211253.0,-146269.0,-117048.0,BCPG,0
31-Dec-2016 ,134741.0,1547079.0,-3231241.0,23575.0,-476908.0,20106.0,6386541.0,601519.0,476908.0,-316532.0,601519.0,9364978.0,-8319841.0,-12874.0,0.0,-156557.0,-476908.0,19746.0,-3053443.0,108.0,0.0,974619.0,0.0,1961054.0,7361160.0,-4873871.0,1541325.0,869491.0,-1642630.0,12874.0,-303658.0,-1270187.0,134634.0,BCPG,0
31-Mar-2017 ,8641.0,-43608.0,-334816.0,-2977.0,-59793.0,8479.0,323701.0,163934.0,59793.0,-67643.0,163934.0,-401891.0,-91441.0,-558.0,494720.0,10760.0,-59793.0,-12347.0,-320767.0,-61581.0,0.0,7361160.0,0.0,558922.0,7684860.0,168383.0,453990.0,46510.0,503199.0,558.0,-67085.0,224106.0,70222.0,BCPG,0
30-Jun-2017 ,8915.0,-453280.0,-538125.0,2083.0,-186207.0,42342.0,-946841.0,343167.0,186207.0,20526.0,343167.0,-1520690.0,-686547.0,-1965.0,494251.0,10984.0,-186207.0,-2071.0,-454356.0,-61530.0,700000.0,7361160.0,0.0,1289066.0,6414319.0,-714464.0,916458.0,-363248.0,-176340.0,1965.0,22492.0,750942.0,113600.0,BCPG,0
30-Sep-2017 ,99778.0,7846100.0,-653621.0,0.0,-260491.0,42323.0,-4709782.0,522952.0,260491.0,-44500.0,522952.0,6416063.0,-916139.0,-6694.0,489956.0,11091.0,-260491.0,-52741.0,-567470.0,-60995.0,700000.0,7361160.0,0.0,1690695.0,2651378.0,-12786431.0,1112465.0,7935349.0,-12132810.0,6694.0,-37806.0,1037074.0,245587.0,BCPG,0
31-Dec-2017 ,-182528.0,7283978.0,-899112.0,2880.0,-455740.0,47895.0,-5357176.0,702197.0,455740.0,57542.0,702197.0,5362244.0,-1475581.0,-9244.0,484278.0,4249.0,-455740.0,52793.0,-836476.0,-42729.0,700000.0,7361160.0,0.0,2351429.0,2003984.0,-13026382.0,1774219.0,7372192.0,-12127270.0,9244.0,66786.0,1452317.0,367704.0,BCPG,0
31-Mar-2018 ,43616.0,-118339.0,-48244.0,510.0,-49440.0,265.0,372182.0,176547.0,49440.0,-51213.0,176547.0,-143279.0,-118339.0,-7877.0,138.0,7182.0,-49440.0,2325.0,-47256.0,3009.0,0.0,2003984.0,0.0,550924.0,2376166.0,-47841.0,381974.0,-118339.0,403.0,7877.0,-43336.0,502680.0,140404.0,BCPG,0
30-Jun-2018 ,269888.0,823535.0,-890810.0,998.0,-315495.0,2631.0,204849.0,354552.0,315495.0,-110459.0,354552.0,-80683.0,-680439.0,-9099.0,138.0,-2173.0,-315495.0,-147136.0,-884130.0,3016.0,0.0,2003983.0,0.0,1284119.0,2208832.0,-1092127.0,770138.0,823535.0,-201317.0,9099.0,-101360.0,393309.0,354898.0,BCPG,0
30-Sep-2018 ,-419286.0,-1380284.0,-1203892.0,1328.0,-286554.0,2635.0,908173.0,537704.0,286554.0,-146001.0,537704.0,-2572280.0,-2794324.0,-14206.0,3046229.0,13753.0,-286554.0,-47479.0,-1178203.0,-791629.0,0.0,2003983.0,0.0,1881828.0,2912156.0,1640886.0,1909411.0,-1290350.0,2844778.0,14206.0,-131795.0,677936.0,573984.0,BCPG,0
31-Dec-2018 ,-293434.0,-1675405.0,-1498715.0,1738.0,-500663.0,4997.0,421328.0,693151.0,500663.0,-145156.0,693151.0,-3399969.0,-3339638.0,-10588.0,3039715.0,14263.0,-500663.0,-53322.0,-1391074.0,-789937.0,0.0,2003984.0,0.0,2473789.0,2425312.0,1341911.0,2219228.0,-1835664.0,2840626.0,10588.0,-134568.0,975074.0,700196.0,BCPG,0
31-Mar-2019 ,-29696.0,-92118.0,-845784.0,412.0,-30156.0,6.0,-635380.0,152886.0,30156.0,-249464.0,152886.0,-120197.0,-92118.0,-96125.0,0.0,434.0,-30156.0,-81614.0,-845784.0,0.0,0.0,2425312.0,-74.0,365289.0,1789932.0,-845778.0,491563.0,-92118.0,6.0,96125.0,-153339.0,-480495.0,92024.0,BCPG,0
30-Jun-2019 ,26433.0,158453.0,-1162744.0,884.0,-249842.0,1620.0,-1084473.0,312761.0,249842.0,-469074.0,312761.0,-710088.0,-657020.0,-249453.0,0.0,977.0,-249842.0,-87920.0,-1154912.0,0.0,0.0,2425312.0,-148.0,825519.0,1340839.0,-1161124.0,955399.0,158453.0,1620.0,249453.0,-219621.0,-337225.0,210481.0,BCPG,0
30-Sep-2019 ,51052.0,4630534.0,-1264730.0,-7018.0,-297921.0,-76630.0,214681.0,478262.0,297921.0,-473681.0,478262.0,3397440.0,-737314.0,-303003.0,0.0,-146261.0,-297921.0,100708.0,-1256779.0,0.0,0.0,2425312.0,-221.0,1412222.0,2639993.0,-4565129.0,1356589.0,2310534.0,-3300399.0,303003.0,-170678.0,147492.0,358189.0,BCPG,0
